id,facility_id,blood_group,component,units_available,batch_number,status,collected_date,expiry_date,temperature_celsius,is_quarantined,source_tag
7482,47,O-,WHOLE_BLOOD,6,BATCH-47-ON-07482,REPORTED_AVAILABILITY,2026-08-21,2026-09-25,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7483,42,O+,PACKED_RED_BLOOD_CELLS,18,BATCH-42-OP-07483,REPORTED_AVAILABILITY,2026-09-02,2026-10-07,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7484,9,A+,FRESH_FROZEN_PLASMA,32,BATCH-09-AP-07484,REPORTED_AVAILABILITY,2026-08-18,2027-08-18,-22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7485,31,AB+,PACKED_RED_BLOOD_CELLS,10,BATCH-31-ABP-07485,CONFIRMED_AVAILABILITY,2026-08-06,2026-09-10,4.0,False,DIRECT_LAB_VERIFIED
7486,26,B-,FRESH_FROZEN_PLASMA,35,BATCH-26-BN-07486,REPORTED_AVAILABILITY,2026-07-19,2027-07-19,-22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7487,23,O-,FRESH_FROZEN_PLASMA,18,BATCH-23-ON-07487,CONFIRMED_AVAILABILITY,2026-09-06,2027-09-06,-22.0,False,DIRECT_LAB_VERIFIED
7488,20,O+,PLATELET_CONCENTRATE,3,BATCH-20-OP-07488,REPORTED_AVAILABILITY,2026-09-06,2026-09-11,22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7489,41,A-,PLATELET_CONCENTRATE,4,BATCH-41-AN-07489,CONFIRMED_AVAILABILITY,2026-09-06,2026-09-11,22.0,False,DIRECT_LAB_VERIFIED
7490,31,O+,PLATELET_CONCENTRATE,8,BATCH-31-OP-07490,REPORTED_AVAILABILITY,2026-09-04,2026-09-09,22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7491,49,A+,PLATELET_CONCENTRATE,8,BATCH-49-AP-07491,REPORTED_AVAILABILITY,2026-09-02,2026-09-07,22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7492,38,O-,PLATELET_CONCENTRATE,4,BATCH-38-ON-07492,CONFIRMED_AVAILABILITY,2026-09-04,2026-09-09,22.0,False,DIRECT_LAB_VERIFIED
7493,42,A-,PLATELET_CONCENTRATE,3,BATCH-42-AN-07493,CONFIRMED_AVAILABILITY,2026-09-06,2026-09-11,22.0,False,DIRECT_LAB_VERIFIED
7494,50,AB+,PLATELET_CONCENTRATE,9,BATCH-50-ABP-07494,REPORTED_AVAILABILITY,2026-09-05,2026-09-10,22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7495,50,O+,FRESH_FROZEN_PLASMA,37,BATCH-50-OP-07495,CONFIRMED_AVAILABILITY,2026-08-06,2027-08-06,-22.0,False,DIRECT_LAB_VERIFIED
7496,21,B-,FRESH_FROZEN_PLASMA,25,BATCH-21-BN-07496,CONFIRMED_AVAILABILITY,2026-08-22,2027-08-22,-22.0,False,DIRECT_LAB_VERIFIED
7497,39,AB+,PACKED_RED_BLOOD_CELLS,14,BATCH-39-ABP-07497,REPORTED_AVAILABILITY,2026-08-06,2026-09-10,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7498,36,O-,PACKED_RED_BLOOD_CELLS,30,BATCH-36-ON-07498,CONFIRMED_AVAILABILITY,2026-08-07,2026-09-11,4.0,True,DIRECT_LAB_VERIFIED
7499,31,O+,PLATELET_CONCENTRATE,4,BATCH-31-OP-07499,CONFIRMED_AVAILABILITY,2026-09-02,2026-09-07,22.0,False,DIRECT_LAB_VERIFIED
7500,29,B-,PLATELET_CONCENTRATE,5,BATCH-29-BN-07500,REPORTED_AVAILABILITY,2026-09-04,2026-09-09,22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7501,10,B-,FRESH_FROZEN_PLASMA,27,BATCH-10-BN-07501,CONFIRMED_AVAILABILITY,2026-08-19,2027-08-19,-22.0,False,DIRECT_LAB_VERIFIED
7502,1,O+,PLATELET_CONCENTRATE,4,BATCH-01-OP-07502,REPORTED_AVAILABILITY,2026-09-02,2026-09-07,22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7503,49,B+,WHOLE_BLOOD,20,BATCH-49-BP-07503,CONFIRMED_AVAILABILITY,2026-08-04,2026-09-08,4.0,False,DIRECT_LAB_VERIFIED
7504,12,O-,PACKED_RED_BLOOD_CELLS,29,BATCH-12-ON-07504,CONFIRMED_AVAILABILITY,2026-08-05,2026-09-09,4.0,False,DIRECT_LAB_VERIFIED
7505,42,AB-,PACKED_RED_BLOOD_CELLS,27,BATCH-42-ABN-07505,REPORTED_AVAILABILITY,2026-08-27,2026-10-01,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7506,28,A+,PACKED_RED_BLOOD_CELLS,16,BATCH-28-AP-07506,CONFIRMED_AVAILABILITY,2026-09-04,2026-10-09,4.0,False,DIRECT_LAB_VERIFIED
7507,41,A-,WHOLE_BLOOD,11,BATCH-41-AN-07507,CONFIRMED_AVAILABILITY,2026-08-29,2026-10-03,4.0,False,DIRECT_LAB_VERIFIED
7508,34,A-,WHOLE_BLOOD,20,BATCH-34-AN-07508,CONFIRMED_AVAILABILITY,2026-08-22,2026-09-26,4.0,False,DIRECT_LAB_VERIFIED
7509,46,AB+,PLATELET_CONCENTRATE,8,BATCH-46-ABP-07509,CONFIRMED_AVAILABILITY,2026-09-05,2026-09-10,22.0,False,DIRECT_LAB_VERIFIED
7510,19,A-,PACKED_RED_BLOOD_CELLS,21,BATCH-19-AN-07510,CONFIRMED_AVAILABILITY,2026-08-17,2026-09-21,4.0,False,DIRECT_LAB_VERIFIED
7511,26,AB-,WHOLE_BLOOD,16,BATCH-26-ABN-07511,CONFIRMED_AVAILABILITY,2026-08-31,2026-10-05,4.0,False,DIRECT_LAB_VERIFIED
7512,11,B-,FRESH_FROZEN_PLASMA,35,BATCH-11-BN-07512,REPORTED_AVAILABILITY,2026-08-01,2027-08-01,-22.0,True,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7513,39,AB-,FRESH_FROZEN_PLASMA,24,BATCH-39-ABN-07513,CONFIRMED_AVAILABILITY,2026-08-15,2027-08-15,-22.0,False,DIRECT_LAB_VERIFIED
7514,50,B-,PLATELET_CONCENTRATE,7,BATCH-50-BN-07514,REPORTED_AVAILABILITY,2026-09-05,2026-09-10,22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7515,5,AB-,PLATELET_CONCENTRATE,8,BATCH-05-ABN-07515,CONFIRMED_AVAILABILITY,2026-09-02,2026-09-07,22.0,False,DIRECT_LAB_VERIFIED
7516,21,O+,PLATELET_CONCENTRATE,7,BATCH-21-OP-07516,CONFIRMED_AVAILABILITY,2026-09-06,2026-09-11,22.0,False,DIRECT_LAB_VERIFIED
7517,13,O+,PACKED_RED_BLOOD_CELLS,9,BATCH-13-OP-07517,REPORTED_AVAILABILITY,2026-08-11,2026-09-15,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7518,25,B-,FRESH_FROZEN_PLASMA,21,BATCH-25-BN-07518,REPORTED_AVAILABILITY,2026-08-07,2027-08-07,-22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7519,14,AB+,PLATELET_CONCENTRATE,11,BATCH-14-ABP-07519,CONFIRMED_AVAILABILITY,2026-09-06,2026-09-11,22.0,True,DIRECT_LAB_VERIFIED
7520,45,AB+,WHOLE_BLOOD,16,BATCH-45-ABP-07520,CONFIRMED_AVAILABILITY,2026-08-12,2026-09-16,4.0,False,DIRECT_LAB_VERIFIED
7521,21,B+,WHOLE_BLOOD,19,BATCH-21-BP-07521,CONFIRMED_AVAILABILITY,2026-09-05,2026-10-10,4.0,False,DIRECT_LAB_VERIFIED
7522,15,A+,PACKED_RED_BLOOD_CELLS,22,BATCH-15-AP-07522,REPORTED_AVAILABILITY,2026-08-17,2026-09-21,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7523,25,B-,PACKED_RED_BLOOD_CELLS,12,BATCH-25-BN-07523,REPORTED_AVAILABILITY,2026-08-16,2026-09-20,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7524,6,AB-,PLATELET_CONCENTRATE,4,BATCH-06-ABN-07524,CONFIRMED_AVAILABILITY,2026-09-04,2026-09-09,22.0,False,DIRECT_LAB_VERIFIED
7525,38,O+,WHOLE_BLOOD,13,BATCH-38-OP-07525,CONFIRMED_AVAILABILITY,2026-08-06,2026-09-10,4.0,False,DIRECT_LAB_VERIFIED
7526,18,A+,FRESH_FROZEN_PLASMA,18,BATCH-18-AP-07526,CONFIRMED_AVAILABILITY,2026-07-19,2027-07-19,-22.0,False,DIRECT_LAB_VERIFIED
7527,50,A+,PACKED_RED_BLOOD_CELLS,24,BATCH-50-AP-07527,CONFIRMED_AVAILABILITY,2026-09-06,2026-10-11,4.0,False,DIRECT_LAB_VERIFIED
7528,8,B+,PLATELET_CONCENTRATE,7,BATCH-08-BP-07528,CONFIRMED_AVAILABILITY,2026-09-02,2026-09-07,22.0,False,DIRECT_LAB_VERIFIED
7529,47,O-,PLATELET_CONCENTRATE,3,BATCH-47-ON-07529,CONFIRMED_AVAILABILITY,2026-09-04,2026-09-09,22.0,False,DIRECT_LAB_VERIFIED
7530,39,A+,FRESH_FROZEN_PLASMA,25,BATCH-39-AP-07530,CONFIRMED_AVAILABILITY,2026-08-01,2027-08-01,-22.0,False,DIRECT_LAB_VERIFIED
7531,27,O+,WHOLE_BLOOD,11,BATCH-27-OP-07531,CONFIRMED_AVAILABILITY,2026-08-14,2026-09-18,4.0,False,DIRECT_LAB_VERIFIED
7532,10,O+,PACKED_RED_BLOOD_CELLS,13,BATCH-10-OP-07532,CONFIRMED_AVAILABILITY,2026-08-05,2026-09-09,4.0,False,DIRECT_LAB_VERIFIED
7533,24,AB+,PACKED_RED_BLOOD_CELLS,8,BATCH-24-ABP-07533,REPORTED_AVAILABILITY,2026-08-06,2026-09-10,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7534,24,A+,FRESH_FROZEN_PLASMA,32,BATCH-24-AP-07534,REPORTED_AVAILABILITY,2026-07-24,2027-07-24,-22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7535,50,AB+,WHOLE_BLOOD,16,BATCH-50-ABP-07535,REPORTED_AVAILABILITY,2026-08-26,2026-09-30,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7536,34,B+,WHOLE_BLOOD,4,BATCH-34-BP-07536,REPORTED_AVAILABILITY,2026-08-08,2026-09-12,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7537,31,O+,WHOLE_BLOOD,12,BATCH-31-OP-07537,REPORTED_AVAILABILITY,2026-08-22,2026-09-26,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7538,23,A-,PLATELET_CONCENTRATE,11,BATCH-23-AN-07538,CONFIRMED_AVAILABILITY,2026-09-04,2026-09-09,22.0,False,DIRECT_LAB_VERIFIED
7539,20,B-,FRESH_FROZEN_PLASMA,32,BATCH-20-BN-07539,CONFIRMED_AVAILABILITY,2026-08-09,2027-08-09,-22.0,False,DIRECT_LAB_VERIFIED
7540,42,B-,WHOLE_BLOOD,5,BATCH-42-BN-07540,REPORTED_AVAILABILITY,2026-08-14,2026-09-18,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7541,13,B-,PACKED_RED_BLOOD_CELLS,24,BATCH-13-BN-07541,CONFIRMED_AVAILABILITY,2026-09-03,2026-10-08,4.0,False,DIRECT_LAB_VERIFIED
7542,31,O-,PLATELET_CONCENTRATE,12,BATCH-31-ON-07542,REPORTED_AVAILABILITY,2026-09-03,2026-09-08,22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7543,21,O+,FRESH_FROZEN_PLASMA,39,BATCH-21-OP-07543,CONFIRMED_AVAILABILITY,2026-07-24,2027-07-24,-22.0,False,DIRECT_LAB_VERIFIED
7544,32,B-,WHOLE_BLOOD,13,BATCH-32-BN-07544,CONFIRMED_AVAILABILITY,2026-09-03,2026-10-08,4.0,False,DIRECT_LAB_VERIFIED
7545,16,A-,FRESH_FROZEN_PLASMA,9,BATCH-16-AN-07545,REPORTED_AVAILABILITY,2026-08-07,2027-08-07,-22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7546,1,A+,WHOLE_BLOOD,19,BATCH-01-AP-07546,CONFIRMED_AVAILABILITY,2026-08-22,2026-09-26,4.0,False,DIRECT_LAB_VERIFIED
7547,3,B+,PACKED_RED_BLOOD_CELLS,27,BATCH-03-BP-07547,REPORTED_AVAILABILITY,2026-08-27,2026-10-01,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7548,34,O+,PACKED_RED_BLOOD_CELLS,9,BATCH-34-OP-07548,CONFIRMED_AVAILABILITY,2026-09-05,2026-10-10,4.0,False,DIRECT_LAB_VERIFIED
7549,14,A+,WHOLE_BLOOD,13,BATCH-14-AP-07549,CONFIRMED_AVAILABILITY,2026-08-12,2026-09-16,4.0,False,DIRECT_LAB_VERIFIED
7550,45,AB-,PLATELET_CONCENTRATE,8,BATCH-45-ABN-07550,CONFIRMED_AVAILABILITY,2026-09-02,2026-09-07,22.0,False,DIRECT_LAB_VERIFIED
7551,3,B+,FRESH_FROZEN_PLASMA,12,BATCH-03-BP-07551,CONFIRMED_AVAILABILITY,2026-07-24,2027-07-24,-22.0,False,DIRECT_LAB_VERIFIED
7552,21,O-,PLATELET_CONCENTRATE,5,BATCH-21-ON-07552,REPORTED_AVAILABILITY,2026-09-03,2026-09-08,22.0,True,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7553,2,O+,WHOLE_BLOOD,13,BATCH-02-OP-07553,CONFIRMED_AVAILABILITY,2026-09-03,2026-10-08,4.0,False,DIRECT_LAB_VERIFIED
7554,39,A-,WHOLE_BLOOD,13,BATCH-39-AN-07554,REPORTED_AVAILABILITY,2026-08-17,2026-09-21,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7555,43,A+,FRESH_FROZEN_PLASMA,39,BATCH-43-AP-07555,CONFIRMED_AVAILABILITY,2026-08-13,2027-08-13,-22.0,False,DIRECT_LAB_VERIFIED
7556,38,A+,FRESH_FROZEN_PLASMA,35,BATCH-38-AP-07556,REPORTED_AVAILABILITY,2026-08-15,2027-08-15,-22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7557,12,O+,PLATELET_CONCENTRATE,7,BATCH-12-OP-07557,REPORTED_AVAILABILITY,2026-09-02,2026-09-07,22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7558,18,B+,PACKED_RED_BLOOD_CELLS,18,BATCH-18-BP-07558,CONFIRMED_AVAILABILITY,2026-08-15,2026-09-19,4.0,False,DIRECT_LAB_VERIFIED
7559,25,A-,PLATELET_CONCENTRATE,2,BATCH-25-AN-07559,REPORTED_AVAILABILITY,2026-09-05,2026-09-10,22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7560,1,A-,FRESH_FROZEN_PLASMA,32,BATCH-01-AN-07560,CONFIRMED_AVAILABILITY,2026-08-09,2027-08-09,-22.0,False,DIRECT_LAB_VERIFIED
7561,35,AB+,PLATELET_CONCENTRATE,4,BATCH-35-ABP-07561,CONFIRMED_AVAILABILITY,2026-09-04,2026-09-09,22.0,False,DIRECT_LAB_VERIFIED
7562,4,O+,PLATELET_CONCENTRATE,11,BATCH-04-OP-07562,CONFIRMED_AVAILABILITY,2026-09-06,2026-09-11,22.0,False,DIRECT_LAB_VERIFIED
7563,24,AB+,PLATELET_CONCENTRATE,10,BATCH-24-ABP-07563,REPORTED_AVAILABILITY,2026-09-06,2026-09-11,22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7564,45,B+,FRESH_FROZEN_PLASMA,21,BATCH-45-BP-07564,CONFIRMED_AVAILABILITY,2026-07-13,2027-07-13,-22.0,False,DIRECT_LAB_VERIFIED
7565,12,AB+,PACKED_RED_BLOOD_CELLS,26,BATCH-12-ABP-07565,CONFIRMED_AVAILABILITY,2026-08-27,2026-10-01,4.0,False,DIRECT_LAB_VERIFIED
7566,3,B-,FRESH_FROZEN_PLASMA,27,BATCH-03-BN-07566,REPORTED_AVAILABILITY,2026-08-26,2027-08-26,-22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7567,45,AB-,FRESH_FROZEN_PLASMA,40,BATCH-45-ABN-07567,REPORTED_AVAILABILITY,2026-07-18,2027-07-18,-22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7568,13,B+,WHOLE_BLOOD,11,BATCH-13-BP-07568,CONFIRMED_AVAILABILITY,2026-08-18,2026-09-22,4.0,False,DIRECT_LAB_VERIFIED
7569,38,AB+,WHOLE_BLOOD,3,BATCH-38-ABP-07569,CONFIRMED_AVAILABILITY,2026-08-07,2026-09-11,4.0,False,DIRECT_LAB_VERIFIED
7570,45,O+,FRESH_FROZEN_PLASMA,21,BATCH-45-OP-07570,CONFIRMED_AVAILABILITY,2026-07-11,2027-07-11,-22.0,False,DIRECT_LAB_VERIFIED
7571,43,AB-,FRESH_FROZEN_PLASMA,18,BATCH-43-ABN-07571,CONFIRMED_AVAILABILITY,2026-08-09,2027-08-09,-22.0,False,DIRECT_LAB_VERIFIED
7572,39,B-,WHOLE_BLOOD,15,BATCH-39-BN-07572,REPORTED_AVAILABILITY,2026-08-26,2026-09-30,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7573,43,A+,PACKED_RED_BLOOD_CELLS,24,BATCH-43-AP-07573,REPORTED_AVAILABILITY,2026-09-03,2026-10-08,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7574,30,AB+,WHOLE_BLOOD,3,BATCH-30-ABP-07574,REPORTED_AVAILABILITY,2026-08-19,2026-09-23,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7575,30,O-,WHOLE_BLOOD,10,BATCH-30-ON-07575,CONFIRMED_AVAILABILITY,2026-09-05,2026-10-10,4.0,False,DIRECT_LAB_VERIFIED
7576,2,O+,FRESH_FROZEN_PLASMA,45,BATCH-02-OP-07576,REPORTED_AVAILABILITY,2026-08-08,2027-08-08,-22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7577,50,A-,FRESH_FROZEN_PLASMA,23,BATCH-50-AN-07577,CONFIRMED_AVAILABILITY,2026-08-17,2027-08-17,-22.0,False,DIRECT_LAB_VERIFIED
7578,47,O-,PLATELET_CONCENTRATE,5,BATCH-47-ON-07578,CONFIRMED_AVAILABILITY,2026-09-04,2026-09-09,22.0,False,DIRECT_LAB_VERIFIED
7579,22,AB-,PLATELET_CONCENTRATE,6,BATCH-22-ABN-07579,REPORTED_AVAILABILITY,2026-09-06,2026-09-11,22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7580,39,B+,FRESH_FROZEN_PLASMA,42,BATCH-39-BP-07580,CONFIRMED_AVAILABILITY,2026-07-28,2027-07-28,-22.0,False,DIRECT_LAB_VERIFIED
7581,2,B+,PLATELET_CONCENTRATE,8,BATCH-02-BP-07581,CONFIRMED_AVAILABILITY,2026-09-03,2026-09-08,22.0,False,DIRECT_LAB_VERIFIED
7582,9,B-,PACKED_RED_BLOOD_CELLS,28,BATCH-09-BN-07582,REPORTED_AVAILABILITY,2026-08-20,2026-09-24,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7583,39,B-,PLATELET_CONCENTRATE,10,BATCH-39-BN-07583,CONFIRMED_AVAILABILITY,2026-09-02,2026-09-07,22.0,False,DIRECT_LAB_VERIFIED
7584,39,A-,PACKED_RED_BLOOD_CELLS,14,BATCH-39-AN-07584,CONFIRMED_AVAILABILITY,2026-08-25,2026-09-29,4.0,False,DIRECT_LAB_VERIFIED
7585,49,AB-,PACKED_RED_BLOOD_CELLS,30,BATCH-49-ABN-07585,REPORTED_AVAILABILITY,2026-08-27,2026-10-01,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7586,24,B-,FRESH_FROZEN_PLASMA,35,BATCH-24-BN-07586,CONFIRMED_AVAILABILITY,2026-08-20,2027-08-20,-22.0,True,DIRECT_LAB_VERIFIED
7587,24,O+,PACKED_RED_BLOOD_CELLS,13,BATCH-24-OP-07587,CONFIRMED_AVAILABILITY,2026-09-01,2026-10-06,4.0,False,DIRECT_LAB_VERIFIED
7588,49,A+,FRESH_FROZEN_PLASMA,43,BATCH-49-AP-07588,CONFIRMED_AVAILABILITY,2026-08-05,2027-08-05,-22.0,False,DIRECT_LAB_VERIFIED
7589,22,O-,PACKED_RED_BLOOD_CELLS,25,BATCH-22-ON-07589,CONFIRMED_AVAILABILITY,2026-08-21,2026-09-25,4.0,False,DIRECT_LAB_VERIFIED
7590,47,O-,PLATELET_CONCENTRATE,10,BATCH-47-ON-07590,CONFIRMED_AVAILABILITY,2026-09-02,2026-09-07,22.0,True,DIRECT_LAB_VERIFIED
7591,8,B+,PACKED_RED_BLOOD_CELLS,22,BATCH-08-BP-07591,CONFIRMED_AVAILABILITY,2026-08-10,2026-09-14,4.0,False,DIRECT_LAB_VERIFIED
7592,41,O-,PACKED_RED_BLOOD_CELLS,29,BATCH-41-ON-07592,CONFIRMED_AVAILABILITY,2026-08-28,2026-10-02,4.0,False,DIRECT_LAB_VERIFIED
7593,14,O-,WHOLE_BLOOD,8,BATCH-14-ON-07593,REPORTED_AVAILABILITY,2026-08-07,2026-09-11,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7594,7,AB+,PACKED_RED_BLOOD_CELLS,20,BATCH-07-ABP-07594,REPORTED_AVAILABILITY,2026-08-14,2026-09-18,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7595,33,AB-,PACKED_RED_BLOOD_CELLS,18,BATCH-33-ABN-07595,CONFIRMED_AVAILABILITY,2026-08-12,2026-09-16,4.0,False,DIRECT_LAB_VERIFIED
7596,6,O+,PACKED_RED_BLOOD_CELLS,4,BATCH-06-OP-07596,CONFIRMED_AVAILABILITY,2026-08-29,2026-10-03,4.0,False,DIRECT_LAB_VERIFIED
7597,38,AB-,PLATELET_CONCENTRATE,5,BATCH-38-ABN-07597,CONFIRMED_AVAILABILITY,2026-09-02,2026-09-07,22.0,False,DIRECT_LAB_VERIFIED
7598,44,A-,PACKED_RED_BLOOD_CELLS,19,BATCH-44-AN-07598,CONFIRMED_AVAILABILITY,2026-08-28,2026-10-02,4.0,False,DIRECT_LAB_VERIFIED
7599,30,O+,PACKED_RED_BLOOD_CELLS,8,BATCH-30-OP-07599,CONFIRMED_AVAILABILITY,2026-09-06,2026-10-11,4.0,False,DIRECT_LAB_VERIFIED
7600,37,AB-,WHOLE_BLOOD,3,BATCH-37-ABN-07600,REPORTED_AVAILABILITY,2026-08-25,2026-09-29,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7601,36,A-,FRESH_FROZEN_PLASMA,22,BATCH-36-AN-07601,CONFIRMED_AVAILABILITY,2026-07-18,2027-07-18,-22.0,False,DIRECT_LAB_VERIFIED
7602,40,A+,PACKED_RED_BLOOD_CELLS,19,BATCH-40-AP-07602,CONFIRMED_AVAILABILITY,2026-08-19,2026-09-23,4.0,True,DIRECT_LAB_VERIFIED
7603,40,O-,PLATELET_CONCENTRATE,4,BATCH-40-ON-07603,REPORTED_AVAILABILITY,2026-09-05,2026-09-10,22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7604,6,AB-,FRESH_FROZEN_PLASMA,21,BATCH-06-ABN-07604,REPORTED_AVAILABILITY,2026-08-03,2027-08-03,-22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7605,9,B+,PLATELET_CONCENTRATE,8,BATCH-09-BP-07605,CONFIRMED_AVAILABILITY,2026-09-04,2026-09-09,22.0,False,DIRECT_LAB_VERIFIED
7606,39,A-,FRESH_FROZEN_PLASMA,35,BATCH-39-AN-07606,REPORTED_AVAILABILITY,2026-08-02,2027-08-02,-22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7607,39,B+,PLATELET_CONCENTRATE,8,BATCH-39-BP-07607,REPORTED_AVAILABILITY,2026-09-06,2026-09-11,22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7608,10,AB-,FRESH_FROZEN_PLASMA,10,BATCH-10-ABN-07608,REPORTED_AVAILABILITY,2026-08-31,2027-08-31,-22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7609,28,A-,PLATELET_CONCENTRATE,9,BATCH-28-AN-07609,CONFIRMED_AVAILABILITY,2026-09-06,2026-09-11,22.0,False,DIRECT_LAB_VERIFIED
7610,39,A+,FRESH_FROZEN_PLASMA,20,BATCH-39-AP-07610,REPORTED_AVAILABILITY,2026-08-11,2027-08-11,-22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7611,32,A-,PLATELET_CONCENTRATE,7,BATCH-32-AN-07611,CONFIRMED_AVAILABILITY,2026-09-05,2026-09-10,22.0,False,DIRECT_LAB_VERIFIED
7612,39,A+,WHOLE_BLOOD,14,BATCH-39-AP-07612,CONFIRMED_AVAILABILITY,2026-08-19,2026-09-23,4.0,False,DIRECT_LAB_VERIFIED
7613,25,B+,PLATELET_CONCENTRATE,6,BATCH-25-BP-07613,REPORTED_AVAILABILITY,2026-09-06,2026-09-11,22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7614,4,O-,PLATELET_CONCENTRATE,8,BATCH-04-ON-07614,CONFIRMED_AVAILABILITY,2026-09-04,2026-09-09,22.0,False,DIRECT_LAB_VERIFIED
7615,42,O-,FRESH_FROZEN_PLASMA,11,BATCH-42-ON-07615,CONFIRMED_AVAILABILITY,2026-07-23,2027-07-23,-22.0,False,DIRECT_LAB_VERIFIED
7616,38,A-,PACKED_RED_BLOOD_CELLS,15,BATCH-38-AN-07616,REPORTED_AVAILABILITY,2026-08-15,2026-09-19,4.0,True,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7617,8,AB-,WHOLE_BLOOD,9,BATCH-08-ABN-07617,CONFIRMED_AVAILABILITY,2026-08-12,2026-09-16,4.0,False,DIRECT_LAB_VERIFIED
7618,21,A+,WHOLE_BLOOD,4,BATCH-21-AP-07618,CONFIRMED_AVAILABILITY,2026-08-30,2026-10-04,4.0,False,DIRECT_LAB_VERIFIED
7619,49,AB-,PACKED_RED_BLOOD_CELLS,24,BATCH-49-ABN-07619,CONFIRMED_AVAILABILITY,2026-08-15,2026-09-19,4.0,False,DIRECT_LAB_VERIFIED
7620,27,O+,PACKED_RED_BLOOD_CELLS,4,BATCH-27-OP-07620,CONFIRMED_AVAILABILITY,2026-08-31,2026-10-05,4.0,False,DIRECT_LAB_VERIFIED
7621,3,AB+,PLATELET_CONCENTRATE,11,BATCH-03-ABP-07621,REPORTED_AVAILABILITY,2026-09-02,2026-09-07,22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
7622,20,AB+,PLATELET_CONCENTRATE,3,BATCH-20-ABP-07622,REPORTED_AVAILABILITY,2026-09-02,2026-09-07,22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
